Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
13-FEB-2023,30790.2,30792.85,30238.05,30289.65,20440639.0,5234.12
14-FEB-2023,30481.5,30759.45,30457.4,30588.75,16946938.0,2790.12
15-FEB-2023,30512.0,30959.3,30324.2,30934.35,17291570.0,2629.52
16-FEB-2023,31042.3,31587.35,31024.15,31434.85,32193911.0,4875.14
17-FEB-2023,31147.1,31218.25,30963.05,31054.85,15798873.0,2431.72
20-FEB-2023,31056.05,31405.3,30961.95,31222.35,15922955.0,2822.01
21-FEB-2023,31318.35,31393.0,30911.05,30947.25,13376367.0,2227.89
22-FEB-2023,30621.1,30815.9,30503.35,30608.2,14861595.0,2347.71
23-FEB-2023,30759.6,30899.4,30497.55,30598.35,15708075.0,2601.27
24-FEB-2023,30732.45,30859.7,30445.9,30514.9,11334522.0,1844.27
27-FEB-2023,30338.7,30345.5,29667.1,29919.2,15675968.0,2602.45
28-FEB-2023,29986.2,30294.45,29608.95,29663.95,46224987.0,6529.15
01-MAR-2023,29722.15,30121.65,29712.8,30097.75,14064343.0,2335.39
02-MAR-2023,29883.1,29936.4,29618.6,29717.45,15778513.0,2450.77
03-MAR-2023,29968.75,29988.55,29774.05,29817.05,14847925.0,2258.81
06-MAR-2023,30048.7,30340.95,30032.05,30179.75,18992841.0,2850.11
08-MAR-2023,29944.2,30096.7,29729.25,30065.7,14977044.0,2351.66
09-MAR-2023,30090.25,30096.6,29712.0,29742.3,14009458.0,2185.85
10-MAR-2023,29418.6,29584.45,29324.0,29545.5,11299706.0,1888.43
13-MAR-2023,29695.0,30051.6,29187.1,29267.0,31228396.0,4361.96
14-MAR-2023,29281.25,29402.25,28638.9,28784.7,25456296.0,4111.87
15-MAR-2023,29080.35,29179.5,28689.4,28716.5,19125796.0,2893.94
16-MAR-2023,28694.3,28746.35,28400.35,28517.25,18818507.0,2811.52
17-MAR-2023,28737.7,29120.75,28721.1,28854.45,31796160.0,5723.28
20-MAR-2023,28732.85,28744.3,28209.05,28442.95,22355426.0,3243.36
21-MAR-2023,28455.65,28552.0,28124.25,28164.85,21587819.0,3137.06
22-MAR-2023,28375.9,28549.0,28148.4,28217.6,17145907.0,2554.69
23-MAR-2023,28065.8,28116.45,27843.25,27999.25,19331444.0,2694.31
24-MAR-2023,28208.35,28453.85,27869.5,27935.65,19376461.0,2800.19
27-MAR-2023,27985.65,28193.6,27818.25,27948.7,13384843.0,2028.75
28-MAR-2023,27998.3,28090.75,27674.7,27702.75,19021218.0,2563.88
29-MAR-2023,27777.95,28113.95,27639.65,28011.3,23466657.0,3422.42
31-MAR-2023,28379.75,28741.6,28277.0,28698.6,22629058.0,3466.72
03-APR-2023,28841.6,28841.6,28449.25,28633.0,13105825.0,2091.53
05-APR-2023,28520.0,29032.65,28506.7,28977.2,21530945.0,3695.71
06-APR-2023,28876.2,29004.8,28666.0,28764.55,16880663.0,2537.08
10-APR-2023,28810.85,29086.4,28739.4,29041.6,12647190.0,2075.53
11-APR-2023,29051.75,29095.45,28530.5,28675.75,17749294.0,2707.43
12-APR-2023,28773.4,29031.05,28578.1,28980.3,16265815.0,2584.81
13-APR-2023,28713.65,28736.7,28230.0,28342.8,27377930.0,4708.47
17-APR-2023,27059.15,27076.15,26184.45,27008.2,84857287.0,11929.64
18-APR-2023,27189.4,27189.4,26851.7,27166.95,28086323.0,4180.0
19-APR-2023,27174.6,27193.1,26640.2,26687.45,26863377.0,4045.83
20-APR-2023,26694.1,26868.9,26597.95,26637.15,19802621.0,3157.23
21-APR-2023,26701.7,26835.7,26602.8,26822.1,26954868.0,3592.02
24-APR-2023,26910.7,27034.9,26721.5,27013.65,24391362.0,2915.23
25-APR-2023,27028.8,27082.1,26820.7,26985.8,18035026.0,2739.95
26-APR-2023,27007.55,27158.75,26977.55,27065.0,16621507.0,2598.91
27-APR-2023,27079.0,27378.1,27024.15,27355.25,24421032.0,4142.35
28-APR-2023,27401.95,27743.0,27388.8,27708.2,38951671.0,5105.4
02-MAY-2023,27792.7,28154.1,27756.0,28025.0,26046321.0,3995.51
03-MAY-2023,27872.4,27883.45,27693.3,27743.75,16125748.0,2667.43
04-MAY-2023,27716.55,27912.5,27685.55,27883.2,14057238.0,2164.6
05-MAY-2023,27905.35,27915.25,27634.85,27719.95,14934850.0,2072.36
08-MAY-2023,27837.3,27947.0,27735.15,27920.95,14935665.0,1820.17
09-MAY-2023,27961.0,28168.45,27910.65,28125.5,15483231.0,2296.88
10-MAY-2023,28220.45,28236.85,27998.95,28091.75,14705651.0,2255.06
11-MAY-2023,28298.25,28348.35,28039.2,28102.0,16105218.0,2500.04
12-MAY-2023,28070.85,28164.45,27874.1,28028.4,15488230.0,2182.59
15-MAY-2023,28083.75,28323.55,27957.5,28165.4,13667754.0,1859.85
16-MAY-2023,28252.75,28421.05,28178.7,28216.0,12299684.0,1940.07
17-MAY-2023,28197.8,28300.1,27776.8,27942.95,22443611.0,3100.45
18-MAY-2023,28125.45,28137.7,27858.75,27892.55,13849088.0,2027.36
19-MAY-2023,28063.35,28369.4,28007.05,28303.65,22932396.0,3327.43
22-MAY-2023,28357.6,29062.05,28294.25,29007.3,22154768.0,3068.37
23-MAY-2023,29076.5,29319.9,28830.0,28873.7,20770635.0,2868.07
24-MAY-2023,28721.15,28959.35,28655.0,28890.8,14780823.0,2172.32
25-MAY-2023,28854.95,28970.95,28686.2,28928.75,16177681.0,2082.14
26-MAY-2023,28975.95,29384.85,28975.95,29355.9,17548870.0,2926.93
29-MAY-2023,29629.75,29659.6,29200.25,29240.2,13613973.0,1952.7
30-MAY-2023,29253.5,29405.2,29172.7,29297.65,17293994.0,2437.15
31-MAY-2023,29248.05,29495.05,29212.5,29319.75,46017391.0,7087.21
01-JUN-2023,29455.35,29599.1,29382.05,29446.25,13567608.0,2034.41
02-JUN-2023,29485.85,29550.15,29272.55,29328.15,21167089.0,3279.19
05-JUN-2023,29459.15,29533.4,29217.35,29238.75,14803305.0,2144.07
06-JUN-2023,29003.5,29013.9,28485.85,28689.05,27342670.0,4049.34
07-JUN-2023,28886.7,28937.95,28754.85,28913.7,16856099.0,2322.76
08-JUN-2023,28892.65,28918.05,28568.6,28591.1,18994862.0,2540.15
09-JUN-2023,28645.7,28674.45,28322.15,28355.35,19079094.0,2508.81
12-JUN-2023,28457.45,28844.3,28402.55,28784.0,18162055.0,2646.75
13-JUN-2023,28935.9,28974.15,28866.2,28899.3,17906413.0,2321.49
14-JUN-2023,28896.25,28928.65,28666.9,28855.05,18287941.0,2346.91
15-JUN-2023,28824.6,28833.25,28645.8,28699.0,27881632.0,3147.01
16-JUN-2023,28671.1,28759.4,28441.05,28588.8,42621755.0,4806.04
19-JUN-2023,28641.45,28750.7,28568.55,28708.3,16252353.0,2302.92
20-JUN-2023,28728.5,28966.95,28640.3,28930.8,20007621.0,2652.29
21-JUN-2023,29022.7,29084.45,28869.8,29025.7,15564246.0,2288.52
22-JUN-2023,28969.15,28977.9,28750.4,28811.15,17641414.0,2426.83
23-JUN-2023,28747.6,28752.5,28482.15,28554.25,18316417.0,2566.47
26-JUN-2023,28539.8,28631.75,28451.15,28590.1,12114033.0,2092.82
27-JUN-2023,28681.95,28821.85,28630.45,28800.15,11737434.0,1925.14
28-JUN-2023,28945.0,28997.35,28778.15,28842.95,15968318.0,2505.41
30-JUN-2023,29013.15,29594.2,28957.15,29563.0,27993009.0,4303.21
03-JUL-2023,29648.4,29718.95,29334.4,29424.8,19273869.0,2840.04
04-JUL-2023,29557.55,29743.35,29444.8,29729.85,19017080.0,2555.26
05-JUL-2023,29910.0,29910.35,29702.65,29841.85,21322294.0,3339.79
06-JUL-2023,29792.1,29848.05,29690.25,29805.2,18418434.0,2653.45
07-JUL-2023,29654.25,29937.75,29508.85,29560.45,18800490.0,2853.94
10-JUL-2023,29609.85,29609.85,29116.3,29194.7,15841523.0,2423.42
11-JUL-2023,29299.3,29371.5,29092.7,29324.8,20057304.0,2788.79
12-JUL-2023,29412.5,29424.75,29020.2,29118.05,24422329.0,5191.31
13-JUL-2023,29158.55,29903.65,29115.7,29628.2,39793663.0,6061.13
14-JUL-2023,29860.55,31017.55,29847.05,30945.5,53639539.0,8299.91
17-JUL-2023,31007.6,31658.1,30805.0,31041.6,51052641.0,6684.44
18-JUL-2023,31089.9,31491.75,30865.85,31371.15,37119435.0,5987.78
19-JUL-2023,31490.45,31653.85,31068.15,31353.55,29965963.0,5285.03
20-JUL-2023,31292.35,31348.6,30960.75,31145.9,20478228.0,3302.47
21-JUL-2023,29854.25,30338.1,29701.2,29871.05,78277235.0,11485.03
24-JUL-2023,29993.85,30112.9,29807.15,29843.45,21689374.0,3308.02
25-JUL-2023,29899.0,29921.4,29685.4,29761.15,17989629.0,2683.2
26-JUL-2023,29854.4,29988.9,29770.2,29800.4,15984432.0,2428.84
27-JUL-2023,29826.0,29895.0,29670.5,29745.0,36217924.0,4758.95
28-JUL-2023,29741.15,29829.75,29339.35,29490.25,19445123.0,2934.94
31-JUL-2023,29605.5,29951.6,29452.35,29928.45,22494998.0,3431.45
01-AUG-2023,29998.15,30348.75,29948.0,30288.65,20722121.0,3403.09
02-AUG-2023,30253.1,30259.4,29801.55,30043.6,19250370.0,3145.09
03-AUG-2023,29913.65,30054.35,29685.15,29971.1,17323760.0,2723.96
04-AUG-2023,30082.55,30555.8,30027.3,30436.1,22490374.0,3208.56
07-AUG-2023,30582.45,30809.0,30451.35,30779.25,14994222.0,2411.84
08-AUG-2023,30817.25,30910.55,30670.15,30824.95,22479772.0,3070.81
09-AUG-2023,30772.5,30964.7,30590.55,30940.05,16953572.0,2547.48
10-AUG-2023,30845.65,30967.75,30722.2,30867.0,16853228.0,2456.43
11-AUG-2023,30950.3,31164.3,30764.5,30819.15,23253211.0,3548.79
14-AUG-2023,30755.8,31058.9,30570.5,31028.9,13650313.0,2308.33
16-AUG-2023,31129.3,31304.75,31047.0,31212.1,20437311.0,3329.54
17-AUG-2023,31205.3,31238.25,30885.4,31060.2,17297179.0,2926.83
18-AUG-2023,30907.45,30934.1,30515.0,30604.05,19949872.0,3107.69
21-AUG-2023,30626.25,30987.65,30597.05,30937.55,12871939.0,2152.18
22-AUG-2023,30973.9,31024.6,30785.7,30902.4,11442798.0,1817.63
23-AUG-2023,31036.95,31084.65,30887.45,30924.1,12220885.0,2019.53
24-AUG-2023,31084.55,31212.45,31004.75,31112.1,37465608.0,13217.87
25-AUG-2023,30907.85,30998.95,30803.0,30914.55,15196452.0,2999.06
28-AUG-2023,30975.35,31025.75,30745.0,30773.6,11138519.0,1982.11
29-AUG-2023,30899.95,30978.25,30784.85,30866.05,11379021.0,2151.07
30-AUG-2023,31069.85,31197.75,31023.75,31103.9,11775164.0,2223.06
31-AUG-2023,31175.1,31428.0,31067.7,31164.9,35348359.0,5582.12
01-SEP-2023,31166.6,31550.95,31149.25,31514.35,14318264.0,2431.56
04-SEP-2023,31552.5,32197.85,31454.5,32163.95,30834344.0,4055.91
05-SEP-2023,32207.4,32482.65,32014.95,32365.3,23992104.0,3741.61
06-SEP-2023,32437.85,32515.05,32038.55,32312.3,19392412.0,3314.75
07-SEP-2023,32264.5,32497.65,32153.4,32448.35,17738654.0,2984.65
08-SEP-2023,32450.75,32561.25,32353.4,32415.65,12730664.0,2217.89
11-SEP-2023,32531.0,32674.45,32458.05,32642.8,15301652.0,2564.47
12-SEP-2023,32758.55,33114.15,32429.5,32977.9,24395076.0,4147.34
13-SEP-2023,32943.15,32982.35,32713.1,32886.7,14941956.0,2539.18
14-SEP-2023,32991.45,33240.2,32949.55,33045.4,23991756.0,3752.73
15-SEP-2023,33216.9,33402.75,33156.2,33355.05,31941863.0,4729.15
18-SEP-2023,33255.1,33266.9,33030.35,33129.5,14208277.0,2379.48
20-SEP-2023,32860.9,33167.3,32851.75,32949.2,16602223.0,2639.38
21-SEP-2023,32849.9,32976.85,32504.75,32919.95,20687894.0,3380.14
22-SEP-2023,32799.05,33109.65,32664.4,32906.3,22947809.0,3043.59
25-SEP-2023,32881.35,32960.95,32581.15,32648.6,15198139.0,2477.79
26-SEP-2023,32675.1,32693.25,32391.45,32471.0,12200009.0,2104.44
27-SEP-2023,32439.05,32651.0,32339.95,32594.65,13787962.0,2299.45
28-SEP-2023,32616.05,32623.35,31808.75,31879.6,26083976.0,3663.81
29-SEP-2023,31814.65,32020.35,31514.9,31784.4,21961337.0,3557.96
03-OCT-2023,31772.75,31852.65,31499.35,31717.25,14264643.0,2562.66
04-OCT-2023,31531.35,31874.7,31412.5,31811.5,16011307.0,2678.24
05-OCT-2023,31995.0,32368.45,31956.9,32125.4,21368285.0,3610.92
06-OCT-2023,32251.45,32438.4,32098.8,32341.7,13964599.0,2357.03
09-OCT-2023,32216.15,32638.25,32203.55,32308.55,17409437.0,3598.27
10-OCT-2023,32423.95,32616.35,32200.25,32569.45,14483712.0,2650.34
11-OCT-2023,32688.7,32981.9,32489.6,32548.05,24930909.0,3711.94
12-OCT-2023,32474.15,32556.5,31907.0,32003.6,28512778.0,4935.61
13-OCT-2023,31457.5,32024.35,31434.1,31807.95,37321841.0,5765.99
16-OCT-2023,31831.05,31949.75,31710.65,31750.35,15813352.0,2721.9
17-OCT-2023,31884.25,31938.2,31770.75,31794.9,13240988.0,2357.81
18-OCT-2023,31778.55,31882.45,31568.2,31606.65,14900270.0,2941.03
19-OCT-2023,31345.55,31667.0,31345.55,31540.05,31158920.0,4931.44
20-OCT-2023,31445.45,31605.75,31360.5,31469.35,17268500.0,2965.13
23-OCT-2023,31358.45,31456.1,30802.05,30848.4,13449578.0,2237.12
25-OCT-2023,30790.35,31004.2,30469.0,30530.5,16568181.0,2758.76
26-OCT-2023,30184.0,30312.45,30054.2,30225.65,28231932.0,4228.18
27-OCT-2023,30328.25,30676.95,30313.95,30599.7,15078018.0,2699.06
30-OCT-2023,30627.9,30698.4,30433.65,30640.95,10953689.0,1857.36
31-OCT-2023,30765.25,30769.2,30396.05,30582.25,12362701.0,1958.02
01-NOV-2023,30609.45,30694.45,30283.15,30344.85,10910506.0,2011.97
02-NOV-2023,30575.8,30731.55,30495.3,30582.75,12355798.0,1992.1
03-NOV-2023,30797.25,30924.85,30739.35,30779.95,11777494.0,2043.83
06-NOV-2023,30955.35,31034.15,30863.65,30972.95,9486205.0,1660.75
07-NOV-2023,30949.95,31052.5,30860.65,30981.6,9352974.0,1485.25
08-NOV-2023,31049.75,31128.9,30865.25,30917.2,11059770.0,1632.78
09-NOV-2023,30982.65,30993.05,30655.55,30717.7,20466546.0,2874.26
10-NOV-2023,30623.7,30680.85,30504.1,30639.05,12703735.0,1706.62
12-NOV-2023,30852.15,30911.65,30820.95,30861.0,2066938.0,246.37
13-NOV-2023,30793.65,30810.35,30572.95,30635.85,8906770.0,1629.27
15-NOV-2023,31095.8,31472.5,30987.75,31429.35,24328330.0,4095.44
16-NOV-2023,31555.1,32453.65,31431.5,32273.35,26936523.0,4845.89
17-NOV-2023,32288.9,32405.85,32134.65,32191.3,16422338.0,2871.37
20-NOV-2023,32202.3,32600.35,32198.1,32383.2,15288580.0,2743.26
21-NOV-2023,32507.75,32587.15,32300.05,32325.7,12383952.0,2365.67
22-NOV-2023,32298.0,32583.45,32262.15,32564.4,11078540.0,2089.79
23-NOV-2023,32657.15,32688.0,32334.5,32370.65,14217724.0,2611.12
24-NOV-2023,32341.0,32420.45,32010.0,32055.15,11833523.0,2168.63
28-NOV-2023,32115.85,32187.95,31807.85,32118.45,14291599.0,2474.66
29-NOV-2023,32258.5,32633.0,32248.35,32608.4,18809278.0,2861.66
30-NOV-2023,32569.8,32701.65,32455.3,32582.2,39485165.0,9405.23
01-DEC-2023,32729.8,32729.8,32478.75,32598.7,13434173.0,1966.91
04-DEC-2023,32888.2,32888.2,32522.45,32665.55,16847469.0,2606.96
05-DEC-2023,32754.0,32755.2,32252.45,32479.15,18997780.0,2881.86
06-DEC-2023,32560.15,33073.05,32529.3,33022.6,25298893.0,3605.82
07-DEC-2023,33053.65,33111.65,32891.75,32961.6,16759090.0,2734.25
08-DEC-2023,33098.65,33452.4,33012.7,33392.9,25718273.0,4280.04
11-DEC-2023,33424.0,33615.7,33332.5,33514.25,16299542.0,2727.0
12-DEC-2023,33484.8,33799.8,33358.0,33493.9,19739960.0,3352.46
13-DEC-2023,33466.3,33497.45,32715.65,33066.65,23528414.0,4135.4
14-DEC-2023,33451.95,34308.55,33419.1,34223.35,43972461.0,7568.37
15-DEC-2023,34427.55,35947.6,34427.55,35782.45,67549074.0,12469.99
18-DEC-2023,35707.3,36132.0,35487.95,35685.55,27593056.0,4602.38
19-DEC-2023,35728.4,35762.1,35091.95,35345.0,20560813.0,3416.16
20-DEC-2023,35492.8,35928.5,34621.0,34741.0,32449410.0,5115.68
21-DEC-2023,34406.8,35020.0,34394.55,34846.05,19948751.0,3351.93
22-DEC-2023,34974.65,35770.45,34740.15,35637.8,39173458.0,4960.05
26-DEC-2023,35421.15,35682.65,35185.45,35493.4,40071663.0,4012.38
27-DEC-2023,35557.3,35814.7,35447.1,35741.0,22864198.0,3044.49
28-DEC-2023,35812.0,35850.4,35614.8,35691.6,21678647.0,3375.15
29-DEC-2023,35559.4,35781.1,35395.05,35515.0,18044431.0,2770.83
01-JAN-2024,35496.4,35890.75,35353.85,35695.9,17623657.0,2074.6
02-JAN-2024,35668.05,35701.8,35106.15,35283.1,18439234.0,2895.14
03-JAN-2024,35039.05,35076.95,34367.75,34395.45,24861533.0,3676.31
04-JAN-2024,34552.95,34800.35,34236.6,34409.4,26946973.0,4630.83
05-JAN-2024,34469.7,34991.55,34459.45,34851.7,24561089.0,3881.91
08-JAN-2024,34876.65,34881.8,34419.75,34514.65,15045046.0,2333.53
09-JAN-2024,34926.65,35139.35,34608.45,34662.45,18703812.0,2952.13
10-JAN-2024,34693.0,34941.0,34546.95,34834.35,16291250.0,2674.57
11-JAN-2024,34978.3,35104.95,34665.1,34735.25,21928232.0,3750.79
12-JAN-2024,35673.0,36581.1,35659.55,36521.7,67145819.0,11716.84
15-JAN-2024,37538.45,37929.3,37109.35,37201.95,99246973.0,10636.61
16-JAN-2024,37132.4,37132.4,36600.45,36727.1,28835598.0,3946.31
17-JAN-2024,36299.6,37107.2,36289.3,36960.4,35576084.0,5811.43
18-JAN-2024,36784.35,36826.45,36136.4,36730.5,34235335.0,6264.49
19-JAN-2024,37065.0,37263.95,36831.35,37069.25,24371607.0,4557.06
20-JAN-2024,37259.8,37310.65,36643.7,36697.5,10653354.0,1460.48
23-JAN-2024,36958.3,37383.45,36424.9,36521.35,31151729.0,6097.1
24-JAN-2024,36761.6,37174.2,36435.3,37090.15,23570462.0,4550.63
25-JAN-2024,36938.6,36938.6,36354.1,36496.2,30826693.0,5344.18
29-JAN-2024,36553.8,36653.25,36351.5,36531.9,18309101.0,3617.42
30-JAN-2024,36682.1,37022.9,36321.1,36381.95,19523683.0,3748.14
31-JAN-2024,36373.95,36704.5,36228.85,36638.4,25117373.0,4659.14
01-FEB-2024,36632.5,36951.4,36451.15,36534.55,18718023.0,3546.55
02-FEB-2024,36730.15,37663.95,36729.95,37323.25,26859773.0,4976.27
05-FEB-2024,37441.0,37574.45,37097.95,37162.15,15430785.0,2865.2
06-FEB-2024,37267.15,38286.0,37161.6,38246.3,36882082.0,6269.58
07-FEB-2024,38345.4,38373.45,37734.55,37767.75,17749710.0,3252.94
08-FEB-2024,37893.45,38101.5,37625.75,37851.6,20865415.0,3678.53
09-FEB-2024,37891.5,38082.05,37443.75,37699.25,16093101.0,3023.27
12-FEB-2024,37770.0,38285.35,37770.0,37998.0,38322893.0,4972.46
13-FEB-2024,38070.4,38258.5,37605.3,38204.0,20462096.0,2825.48
14-FEB-2024,37724.75,37844.7,37200.05,37775.4,22949601.0,3309.08
15-FEB-2024,38053.3,38270.45,37735.6,37999.55,19193939.0,3022.94
16-FEB-2024,38211.55,38516.55,38131.85,38477.05,29458754.0,3772.13
19-FEB-2024,38526.95,38559.85,38042.65,38363.15,17687856.0,2627.05
20-FEB-2024,38190.75,38347.9,37780.2,38029.7,15684960.0,2704.21
21-FEB-2024,37938.85,38001.45,37302.6,37405.9,18939297.0,3331.09
22-FEB-2024,37535.75,38192.1,37395.35,38130.15,23917564.0,4324.67
23-FEB-2024,38487.5,38490.45,37980.1,38045.65,22926945.0,3709.27
26-FEB-2024,37991.9,38005.85,37384.9,37598.65,14505060.0,3284.97
27-FEB-2024,37606.7,37929.3,37606.7,37870.25,17917209.0,3416.36
28-FEB-2024,37926.65,38138.35,37594.5,37741.75,14799770.0,2511.43
29-FEB-2024,37616.2,37896.05,37414.95,37720.4,26378415.0,5002.48
01-MAR-2024,37823.7,37888.85,37462.85,37516.05,18800716.0,3686.96
02-MAR-2024,37695.35,37744.9,37574.35,37605.8,1123219.0,205.43
04-MAR-2024,37634.25,37733.25,37279.45,37314.8,14489617.0,3107.15
05-MAR-2024,37180.05,37202.3,36613.1,36720.75,18131793.0,3330.77
06-MAR-2024,36627.65,37050.15,36134.0,37001.8,20098500.0,3686.11
07-MAR-2024,37057.95,37318.95,36838.35,37099.9,20519523.0,3881.66
11-MAR-2024,37082.0,37203.85,36820.35,36988.3,20990399.0,3955.04
12-MAR-2024,36991.5,37568.95,36981.7,37224.25,20585390.0,4243.62
13-MAR-2024,37320.8,37556.6,36689.1,36946.45,21772997.0,4067.41
14-MAR-2024,36901.9,37723.35,36607.65,37679.6,26011601.0,4845.33
15-MAR-2024,37524.35,37592.05,37264.9,37500.7,30323251.0,5684.82
18-MAR-2024,37458.85,37522.85,36746.6,36886.05,14270748.0,3400.61
19-MAR-2024,36562.0,36573.05,35783.4,35814.65,25686606.0,6386.67
20-MAR-2024,35875.6,36115.2,35697.85,35748.9,15033269.0,2722.98
21-MAR-2024,36039.2,36296.35,35816.8,36026.8,26609425.0,5098.93
22-MAR-2024,35256.6,35419.25,34701.75,35188.4,48826144.0,8475.18
26-MAR-2024,35003.1,35400.15,34938.0,34969.1,29106956.0,4734.57
27-MAR-2024,35057.4,35121.55,34693.6,34744.35,22350652.0,3567.37
28-MAR-2024,34862.6,35203.25,34786.65,34898.15,35071590.0,6288.98
01-APR-2024,35224.0,35265.3,34963.8,35042.8,16258154.0,3224.78
02-APR-2024,34900.15,34984.35,34769.9,34793.95,17535682.0,3151.13
03-APR-2024,34682.6,35289.7,34626.2,35047.4,27273586.0,5124.23
04-APR-2024,35314.7,35649.6,34915.15,35426.7,31144574.0,5522.34
05-APR-2024,35331.8,35371.1,35146.5,35247.9,14977720.0,2640.22
08-APR-2024,35381.0,35429.95,35018.6,35064.15,27216512.0,3885.87
09-APR-2024,35241.9,35568.8,35002.8,35079.35,24195645.0,3666.25
10-APR-2024,35191.15,35350.6,34952.25,35293.15,19165777.0,3066.13
12-APR-2024,35222.55,35363.6,34980.85,35018.1,31885468.0,5506.09
15-APR-2024,34845.8,35188.15,34335.15,34463.6,26076989.0,4731.3
16-APR-2024,34108.6,34175.6,33504.35,33574.95,37495269.0,5862.97
18-APR-2024,33746.4,34102.15,33445.35,33498.65,47236555.0,7067.84
19-APR-2024,33047.35,33538.55,32915.5,33368.3,43286788.0,6200.94
22-APR-2024,33488.75,33627.55,33341.65,33538.75,25341580.0,4193.93
23-APR-2024,33752.85,33803.85,33614.25,33714.55,18854584.0,3249.2
24-APR-2024,33829.55,33840.1,33393.65,33442.55,13419516.0,2473.62
25-APR-2024,33283.45,33659.45,33283.45,33554.4,28960545.0,5046.38
26-APR-2024,33743.1,34307.45,33574.6,33666.2,51249751.0,7913.28
29-APR-2024,33640.75,33792.85,33527.05,33579.4,27976505.0,4414.77
30-APR-2024,33547.7,33688.95,33145.9,33200.95,25658003.0,4131.32
02-MAY-2024,33059.3,33332.2,33059.3,33203.35,30439149.0,4607.67
03-MAY-2024,33248.5,33305.0,32690.5,32908.4,31148224.0,6429.57
06-MAY-2024,33041.2,33435.35,32990.8,33217.1,18207746.0,3363.28
07-MAY-2024,33268.15,33525.5,32998.2,33473.0,22646365.0,3838.3
08-MAY-2024,33425.15,33489.65,33237.1,33335.15,21690934.0,3420.15
09-MAY-2024,33275.75,33454.75,33006.95,33205.85,22524192.0,3667.94
10-MAY-2024,33166.1,33178.4,32786.55,32935.15,20654068.0,3537.67
13-MAY-2024,32910.65,33108.25,32669.25,33074.6,13047455.0,2161.47
14-MAY-2024,33106.75,33321.6,32918.7,33122.85,12917280.0,2130.64
15-MAY-2024,33144.0,33292.35,32986.05,33117.4,13671542.0,2385.51
16-MAY-2024,33364.65,33705.2,33208.25,33668.45,32588198.0,5324.28
17-MAY-2024,33763.85,33766.7,33361.0,33381.85,20240867.0,3729.31
18-MAY-2024,33446.25,33494.45,33394.0,33438.75,1182120.0,183.34
21-MAY-2024,33253.0,33453.6,33191.75,33379.75,21258597.0,3488.39
22-MAY-2024,33444.25,33724.35,33364.15,33613.05,18821051.0,3336.45
23-MAY-2024,33683.7,34098.05,33615.35,34042.85,25520373.0,4600.07
24-MAY-2024,34024.65,34088.2,33761.7,33824.3,15480650.0,2642.5
27-MAY-2024,33914.45,34227.05,33769.9,33995.25,35818335.0,4851.93
28-MAY-2024,34095.65,34136.25,33802.05,33880.85,21774750.0,3414.02
29-MAY-2024,33888.9,33888.9,33515.15,33542.7,20730357.0,3322.71
30-MAY-2024,33363.9,33433.25,32685.35,32806.75,31454831.0,4551.17
31-MAY-2024,32732.8,32816.85,32280.8,32386.1,76658095.0,12863.08
03-JUN-2024,33114.7,33143.55,32455.8,32511.35,26500660.0,4457.11
04-JUN-2024,32575.2,32594.35,31320.15,32315.55,37341492.0,5889.78
05-JUN-2024,32464.05,33319.6,32410.8,33087.95,26607830.0,4375.77
06-JUN-2024,33451.7,34093.15,33343.0,34023.8,35947445.0,5916.2
07-JUN-2024,34274.6,35248.1,34256.3,35169.9,81949119.0,11059.23
10-JUN-2024,35140.45,35167.75,34360.65,34526.25,60828891.0,12479.97
11-JUN-2024,34600.85,34751.3,34483.4,34531.45,16914732.0,2858.51
12-JUN-2024,34860.05,35016.4,34505.9,34547.45,30305878.0,4927.1
13-JUN-2024,34796.4,35039.55,34783.2,34902.05,26950264.0,4716.73
14-JUN-2024,35035.7,35035.7,34568.85,34598.55,19185995.0,3221.52
18-JUN-2024,34696.0,34917.65,34655.9,34802.9,28562117.0,3660.68
19-JUN-2024,34904.9,35036.65,34604.05,34927.1,24027980.0,3488.67
20-JUN-2024,35002.5,35002.5,34728.6,34936.45,23907913.0,3960.03
21-JUN-2024,35474.35,35875.3,35061.0,35200.3,88789621.0,11160.88
24-JUN-2024,35067.75,35282.0,34918.15,35143.8,18069715.0,3150.76
25-JUN-2024,35146.65,35468.0,35004.85,35426.9,15980316.0,2474.23
26-JUN-2024,35484.05,35593.95,35336.0,35406.55,18200197.0,2943.35
27-JUN-2024,35289.25,36191.2,35105.7,36123.7,54771862.0,8264.48
28-JUN-2024,36154.2,36334.65,36041.2,36157.5,29239836.0,5109.96
01-JUL-2024,36103.0,37093.35,36085.45,36869.2,37300109.0,6170.21
02-JUL-2024,37006.35,37525.45,36944.9,37299.15,40610502.0,6099.38
03-JUL-2024,37439.45,37444.0,37064.0,37314.35,22350775.0,3690.09
04-JUL-2024,37455.65,37935.1,37399.1,37725.9,32040374.0,5691.15
05-JUL-2024,37754.15,37884.65,37491.4,37720.75,20604733.0,3713.24
08-JUL-2024,37766.0,37949.8,37582.7,37742.25,20616154.0,3923.73
09-JUL-2024,37747.3,37827.8,37603.85,37668.65,16012537.0,2824.59
10-JUL-2024,37713.95,37824.65,37110.35,37280.75,23493679.0,4366.18
11-JUL-2024,37464.85,37636.2,37108.35,37332.6,24520261.0,5091.25
12-JUL-2024,37917.35,39237.7,37825.25,39023.0,76205973.0,15102.12
